your_color,opening_name,eco,draw,loss,win,total,win_rate
White,Scandinavian Defense Modern Marshall Variation 4.c4 Nb6 5.Nf3,B01,0,0,1,1,1.0
White,Scandinavian Defense Modern Variation 3.Nf3 Nxd5,B01,0,0,1,1,1.0
White,Scotch Game,C45,0,1,3,4,0.75
White,Scotch Game 3,C45,0,0,2,2,1.0
White,Scotch Game Classical Variation,C45,0,1,0,1,0.0
White,Scotch Game Dubois Reti Scotch Gambit,C55,0,1,0,1,0.0
White,Scotch Game Goring Double Pawn Sacrifice Variation,C45,0,0,1,1,1.0
White,Scotch Game Goring Double Pawn Sacrifice Variation 5,C45,2,6,8,16,0.5
White,Scotch Game Goring Gambit 4,C45,0,1,1,2,0.5
White,Scotch Game Goring Gambit Declined,C45,0,0,1,1,1.0
White,Scotch Game Goring Main Line 6.Bc4,C45,1,1,0,2,0.0
White,Scotch Game Goring Main Line 6.Bc4 d6,C45,0,1,0,1,0.0
White,Scotch Game Goring Main Line Bardeleben Variation,C45,0,0,1,1,1.0
White,Scotch Game Scotch Gambit,C45,1,4,10,15,0.6666666666666666
White,Scotch Game Scotch Gambit Dubois Reti Defense,C45,0,4,1,5,0.2
White,Scotch Game Scotch Gambit Dubois Reti Perreux Variation 5,C55,0,0,1,1,1.0
White,Scotch Game Scotch Gambit Haxo Gambit 5.c3,C45,0,2,3,5,0.6
White,Scotch Game Scotch Gambit Haxo Gambit 5.c3 d3,C45,0,0,1,1,1.0
White,Scotch Game Scotch Gambit London Defense 5.c3,C45,0,0,1,1,1.0
White,Scotch Game Scotch Gambit London Defense 5.c3 dxc3 6.bxc3,C45,0,1,1,2,0.5
White,Semi Slav Defense,D43,1,3,0,4,0.0
White,Semi Slav Defense 5.cxd5 cxd5 6.Bg5,D43,1,2,2,5,0.4
White,Semi Slav Defense 5.cxd5 cxd5 6.Bg5 Be7,D43,0,3,4,7,0.5714285714285714
White,Semi Slav Defense 5.cxd5 cxd5 6.Bg5 Be7 7.e3,D43,0,1,5,6,0.8333333333333334
White,Semi Slav Defense 5.g3 Be7,D43,0,0,1,1,1.0
White,Semi Slav Defense 5.g3 Nbd7,D43,0,1,0,1,0.0
White,Semi Slav Defense 5.g3 Nbd7 6.Bg2 Be7 7.O O,D43,0,2,0,2,0.0
White,Semi Slav Defense 5.g3 dxc4 6.Bg2 b5 7.Ne5,D43,0,0,1,1,1.0
White,Semi Slav Defense Accepted,D44,0,0,1,1,1.0
White,Semi Slav Defense Anti Meran Anti Moscow Gambit 6,D43,0,1,2,3,0.6666666666666666
White,Semi Slav Defense Anti Meran Gambit,D43,1,1,1,3,0.3333333333333333
White,Semi Slav Defense Anti Meran Gambit 5,D43,0,4,4,8,0.5
White,Semi Slav Defense Main Line 5,D45,0,1,0,1,0.0
White,Sicilian Defense,B20,0,1,0,1,0.0
White,Sicilian Defense 2.Nf3,B27,0,0,1,1,1.0
White,Sicilian Defense 2.Nf3 d6 3.d4 cxd4,B50,0,0,1,1,1.0
White,Sicilian Defense Anti Qxd4 Move Order 4.dxc5,B50,0,0,1,1,1.0
White,Sicilian Defense Bowdler Attack 2,B20,0,1,0,1,0.0
White,Sicilian Defense French Variation,B40,0,1,0,1,0.0
White,Sicilian Defense French Variation 3.Be2,B40,0,0,1,1,1.0
White,Sicilian Defense Hyperaccelerated Dragon Fianchetto Variation 3,B27,0,1,1,2,0.5
White,Sicilian Defense Hyperaccelerated Dragon Variation 3.d3 Bg7,B27,0,0,1,1,1.0
White,Sicilian Defense Marshall Counterattack 4.exd5 exd5,B40,1,0,0,1,0.0
White,Sicilian Defense McDonnell Attack,B21,0,1,0,1,0.0
White,Sicilian Defense McDonnell Attack 2,B21,0,0,1,1,1.0
White,Sicilian Defense Old Sicilian Variation,B30,0,0,1,1,1.0
White,Sicilian Defense Old Sicilian Variation 3.Bc4 e6 4.Nc3 a6,B30,0,0,1,1,1.0
White,Sicilian Defense Old Sicilian Variation 3.d3 g6,B30,0,0,1,1,1.0
White,Sicilian Defense Open,B30,0,2,0,2,0.0
White,Sicilian Defense Open 3,B30,0,2,0,2,0.0
White,Sicilian Defense Open Variation 4,B54,0,1,0,1,0.0
White,Sicilian Defense Paulsen Basman Defense,B40,0,1,0,1,0.0
White,Sicilian Defense Smith Morra Accepted Paulsen Formation 7.O O,B21,0,0,1,1,1.0
White,Sicilian Defense Smith Morra Accepted Pin Defense,B21,1,1,0,2,0.0
White,Sicilian Defense Smith Morra Accepted Scheveningen Formation 7.O O Be7,B21,0,1,0,1,0.0
White,Sicilian Defense Smith Morra Accepted Scheveningen Formation 7.O O Nf6,B21,0,2,2,4,0.5
White,Sicilian Defense Smith Morra Gambit,B21,0,3,0,3,0.0
White,Sicilian Defense Smith Morra Gambit 2,B21,0,3,2,5,0.4
White,Sicilian Defense Smith Morra Gambit Accepted,B21,0,1,1,2,0.5
White,Sicilian Defense Smith Morra Gambit Accepted 4.Nxc3,B21,0,2,5,7,0.7142857142857143
White,Sicilian Defense Smith Morra Gambit Accepted 4.Nxc3 Nc6 5.Bc4,B21,0,2,1,3,0.3333333333333333
White,Sicilian Defense Smith Morra Gambit Accepted 4.Nxc3 Nc6 5.Nf3,B21,0,1,5,6,0.8333333333333334
White,Sicilian Defense Smith Morra Gambit Accepted 4.Nxc3 Nc6 5.Nf3 d6,B21,0,1,1,2,0.5
White,Sicilian Defense Smith Morra Gambit Accepted 4.Nxc3 Nc6 5.Nf3 d6 6.Bc4,B21,0,2,4,6,0.6666666666666666
White,Sicilian Defense Smith Morra Gambit Accepted 4.Nxc3 Nc6 5.Nf3 e6,B21,1,1,4,6,0.6666666666666666
White,Sicilian Defense Smith Morra Gambit Accepted 4.Nxc3 Nc6 5.Nf3 e6 6.Bc4,B21,0,2,0,2,0.0
White,Sicilian Defense Smith Morra Gambit Accepted 4.Nxc3 d6 5.Bc4,B21,0,0,1,1,1.0
White,Sicilian Defense Smith Morra Gambit Accepted 4.Nxc3 e6,B21,0,1,1,2,0.5
White,Sicilian Defense Smith Morra Gambit Accepted 4.Nxc3 e6 5.Bc4,B21,0,0,1,1,1.0
White,Sicilian Defense Smith Morra Gambit Accepted 4.Nxc3 e6 5.Nf3,B21,0,1,2,3,0.6666666666666666
White,Sicilian Defense Smith Morra Gambit Declined Alapin Formation,B21,0,2,0,2,0.0
White,Sicilian Defense Smith Morra Morphy Gambit,B21,0,0,1,1,1.0
White,Sicilian Defense Taimanov Variation,B44,0,1,0,1,0.0
White,Sicilian Defense Tartakower Variation,B53,1,2,2,5,0.4
White,Slav Defense 3.Bf4,D10,0,0,1,1,1.0
White,Slav Defense 3.Bf4 Nf6,D10,0,1,1,2,0.5
White,Slav Defense 3.Nc3,D10,0,7,4,11,0.36363636363636365
White,Slav Defense 3.Nc3 Nf6,D10,0,3,4,7,0.5714285714285714
White,Slav Defense 3.Nc3 Nf6 4.Bg5,D10,0,4,4,8,0.5
White,Slav Defense 3.Nc3 Nf6 4.Bg5 dxc4,D10,1,2,2,5,0.4
White,Slav Defense 3.Nc3 dxc4,D10,0,6,2,8,0.25
White,Slav Defense 3.Nc3 dxc4 4.e3 b5,D10,0,1,0,1,0.0
White,Slav Defense Exchange Variation 3,D10,0,1,2,3,0.6666666666666666
White,Slav Defense Modern Bishops Game,D11,0,7,4,11,0.36363636363636365
White,Slav Defense Modern Bishops Game 4.Nc3,D11,0,0,1,1,1.0
White,Slav Defense Modern Chameleon Variation 5.Bg5,D15,0,1,0,1,0.0
White,Slav Defense Modern Chameleon Variation 5.cxd5 cxd5 6.Bg5,D15,0,1,1,2,0.5
White,Slav Defense Modern Chameleon Variation 5.g3,D15,0,1,0,1,0.0
White,Slav Defense Modern Exchange Variation,D11,0,4,4,8,0.5
White,Slav Defense Modern Exchange Variation,D13,0,1,3,4,0.75
White,Slav Defense Modern Exchange Variation 4,D13,0,8,13,21,0.6190476190476191
White,Slav Defense Modern Geller Gambit 5,D15,0,0,1,1,1.0
White,Slav Defense Modern Line,D11,3,57,38,98,0.3877551020408163
White,Slav Defense Modern Line 3,D11,0,6,9,15,0.6
White,Slav Defense Modern Quiet Pin Defense 5.Nc3 e6,D11,0,1,0,1,0.0
White,Slav Defense Modern Quiet Pin Defense 5.h3 Bh5 6.Nc3 e6,D11,0,0,1,1,1.0
White,Slav Defense Modern Quiet Schallopp Defense 5.Nc3 e6,D12,0,0,1,1,1.0
White,Slav Defense Modern Quiet Schallopp Defense 5.Nc3 e6 6.Bd3,D12,0,1,0,1,0.0
White,Slav Defense Modern Quiet Schallopp Defense 5.Nc3 e6 6.Be2 Nbd7 7.O O,D12,0,0,1,1,1.0
White,Slav Defense Modern Schlechter Variation 5.g3 Bg7 6.Bg2,D15,0,1,0,1,0.0
White,Slav Defense Modern Three Knights Variation,D15,0,6,3,9,0.3333333333333333
White,Slav Defense Modern Three Knights Variation 4,D15,1,6,2,9,0.2222222222222222
White,Slav Defense Modern Triangle Anti Noteboom Variation,D31,1,0,1,2,0.5
White,Slav Defense Modern Triangle Noteboom Variation,D11,0,0,1,1,1.0
White,Slav Defense Modern Triangle Noteboom Variation 5.e4 b5 6.a4,D31,0,0,2,2,1.0
White,Slav Defense Modern Triangle System,D11,0,0,1,1,1.0
White,Slav Defense Modern Triangle System 4.Bg5,D11,0,1,0,1,0.0
White,Slav Defense Modern Triangle System 4.cxd5,D11,0,1,5,6,0.8333333333333334
White,Slav Defense Modern Triangle System 4.cxd5 exd5,D11,0,0,1,1,1.0
White,Slav Defense Modern Triangle System 4.g3 Bd6 5.Bg2,D11,0,1,0,1,0.0
White,Slav Defense Modern Triangle System 4.g3 dxc4,D11,0,0,1,1,1.0
White,Slav Defense Modern Triangle System 4.g3 dxc4 5.Bg2 b5,D11,0,1,1,2,0.5
White,Slav Defense Modern Two Knights Attack,D15,0,2,1,3,0.3333333333333333
White,Slav Defense Slav Gambit Alekhine Attack,D10,1,1,3,5,0.6
White,Slav Defense Slav Gambit Alekhine Attack 4,D10,0,1,0,1,0.0
White,Slav Defense Winawer Countergambit 4.cxd5,D10,0,0,1,1,1.0
White,Tarrasch Defense,D32,0,3,4,7,0.5714285714285714
White,Tarrasch Defense 4.Nf3,D32,0,1,1,2,0.5
White,Tarrasch Defense 4.Nf3 Nc6,D32,0,1,1,2,0.5
White,Tarrasch Defense 4.Nf3 Nc6 5.cxd5,D32,0,0,1,1,1.0
White,Tarrasch Defense 4.Nf3 cxd4,D32,0,1,0,1,0.0
White,Tarrasch Defense 4.Nf3 cxd4 5.Nxd4,D32,0,3,1,4,0.25
White,Tarrasch Defense 4.Nf3 cxd4 5.Nxd4 e5,D32,0,0,1,1,1.0
White,Tarrasch Defense 4.cxd5 exd5,D32,0,1,1,2,0.5
White,Tarrasch Defense Schara Gambit 5.Qxd4,D32,0,1,0,1,0.0
White,Tarrasch Defense Two Knights Rubinstein Prague Carlsbad Advance Variation 10.Ne5,D34,0,1,0,1,0.0
White,Tarrasch Defense Two Knights Rubinstein Prague Carlsbad Endgame Variation,D34,0,0,1,1,1.0
White,Tarrasch Defense Two Knights Rubinstein Prague Carlsbad Endgame Variation 10.dxc5 Bxc5 11.Bxf6 Qxf6,D34,0,0,1,1,1.0
White,Tarrasch Defense Two Knights Rubinstein Prague Carlsbad Variation,D34,0,1,0,1,0.0
White,Tarrasch Defense Two Knights Rubinstein Prague Carlsbad Variation 9,D34,0,4,1,5,0.2
White,Tarrasch Defense Two Knights Rubinstein Prague Main Line,D34,0,1,2,3,0.6666666666666666
White,Tarrasch Defense Two Knights Rubinstein Prague Main Line 8.O O O O 9.Bf4,D34,0,1,0,1,0.0
White,Tarrasch Defense Two Knights Rubinstein Prague Main Line 8.O O O O 9.dxc5 Bxc5,D34,0,1,0,1,0.0
White,Tarrasch Defense Two Knights Rubinstein Prague Main Line 8.O O O O 9.dxc5 Bxc5 10.Bg5,D34,0,1,1,2,0.5
White,Tarrasch Defense Two Knights Rubinstein Prague Variation 7.Bg2,D33,1,0,0,1,0.0
White,Tarrasch Defense Two Knights Rubinstein Prague Variation 7.Bg2 Be6 8.O O,D33,0,0,2,2,1.0
White,Tarrasch Defense Two Knights Rubinstein Prague Variation 7.Bg2 cxd4 8.Nxd4,D33,0,0,1,1,1.0
White,Tarrasch Defense Two Knights Rubinstein Prague Variation 7.Bg2 cxd4 8.Nxd4 Bc5,D33,0,0,1,1,1.0
White,Tarrasch Defense Two Knights Variation,D32,0,3,2,5,0.4
White,Tarrasch Defense Two Knights Variation 5,D32,0,1,2,3,0.6666666666666666
White,Torre Attack 3,A46,0,1,0,1,0.0
White,Torre Attack Fianchetto Defense,A48,0,1,0,1,0.0
White,Undefined,A00,3,10,10,23,0.43478260869565216
White,Van t Kruijs Opening,A00,0,0,1,1,1.0
White,Van t Kruijs Opening 1,A00,0,0,2,2,1.0
White,Ware Opening,A00,1,0,0,1,0.0
